mjd,date,flag,ut1_minus_utc_s,ut1_minus_utc_error_s
59252,2021-02-07,I,-0.1695977,0.0000044
59253,2021-02-08,I,-0.1694906,0.0000044
59254,2021-02-09,I,-0.1693336,0.0000058
59255,2021-02-10,I,-0.1692534,0.0000072
59256,2021-02-11,I,-0.1692598,0.0000072
59257,2021-02-12,I,-0.1694129,0.0000072
59258,2021-02-13,I,-0.1697391,0.0000092
59259,2021-02-14,I,-0.1701992,0.0000095
59260,2021-02-15,I,-0.1707272,0.0000059
59261,2021-02-16,I,-0.1712255,0.0000033
59262,2021-02-17,I,-0.1716618,0.0000047
59263,2021-02-18,I,-0.1719484,0.0000048
59264,2021-02-19,I,-0.1720054,0.0000050
59265,2021-02-20,I,-0.1719070,0.0000053
59266,2021-02-21,I,-0.1715738,0.0000056
59267,2021-02-22,I,-0.1710543,0.0000055
59268,2021-02-23,I,-0.1704603,0.0000053
59269,2021-02-24,I,-0.1698306,0.0000055
59270,2021-02-25,I,-0.1693395,0.0000053
59271,2021-02-26,I,-0.1690595,0.0000050
59272,2021-02-27,I,-0.1690533,0.0000062
59273,2021-02-28,I,-0.1693069,0.0000061
59274,2021-03-01,I,-0.1698038,0.0000059
59275,2021-03-02,I,-0.1704164,0.0000062
59276,2021-03-03,I,-0.1710185,0.0000061
59277,2021-03-04,I,-0.1715856,0.0000061
59278,2021-03-05,I,-0.1719085,0.0000061
59279,2021-03-06,I,-0.1719688,0.0000064
59280,2021-03-07,I,-0.1718500,0.0000053
59281,2021-03-08,I,-0.1716151,0.0000050
59282,2021-03-09,I,-0.1713208,0.0000048
59283,2021-03-10,I,-0.1711047,0.0000042
59284,2021-03-11,I,-0.1710279,0.0000041
59285,2021-03-12,I,-0.1710769,0.0000039
59286,2021-03-13,I,-0.1712857,0.0000020
59287,2021-03-14,I,-0.1716108,0.0000050
59288,2021-03-15,I,-0.1719493,0.0000050
59289,2021-03-16,I,-0.1722327,0.0000065
59290,2021-03-17,I,-0.1723871,0.0000049
59291,2021-03-18,I,-0.1724047,0.0000048
59292,2021-03-19,I,-0.1722889,0.0000050
59293,2021-03-20,I,-0.1720295,0.0000037
59294,2021-03-21,I,-0.1716901,0.0000038
59295,2021-03-22,I,-0.1713329,0.0000056
59296,2021-03-23,I,-0.1709787,0.0000074
59297,2021-03-24,I,-0.1706717,0.0000056
59298,2021-03-25,I,-0.1705336,0.0000055
59299,2021-03-26,I,-0.1705906,0.0000057
59300,2021-03-27,I,-0.1709346,0.0000057
59301,2021-03-28,I,-0.1714975,0.0000068
59302,2021-03-29,I,-0.1722581,0.0000068
59303,2021-03-30,I,-0.1730454,0.0000078
59304,2021-03-31,I,-0.1737276,0.0000080
59305,2021-04-01,I,-0.1742206,0.0000076
59306,2021-04-02,I,-0.1744958,0.0000073
59307,2021-04-03,I,-0.1745772,0.0000045
59308,2021-04-04,I,-0.1744947,0.0000046
59309,2021-04-05,I,-0.1744238,0.0000035
59310,2021-04-06,I,-0.1744684,0.0000035
59311,2021-04-07,I,-0.1746088,0.0000032
59312,2021-04-08,I,-0.1748729,0.0000031
59313,2021-04-09,I,-0.1752809,0.0000033
59314,2021-04-10,I,-0.1757602,0.0000033
59315,2021-04-11,I,-0.1763028,0.0000041
59316,2021-04-12,I,-0.1768210,0.0000041
59317,2021-04-13,I,-0.1772510,0.0000080
59318,2021-04-14,I,-0.1776221,0.0000051
59319,2021-04-15,I,-0.1778606,0.0000050
59320,2021-04-16,I,-0.1779905,0.0000050
59321,2021-04-17,I,-0.1780302,0.0000038
59322,2021-04-18,I,-0.1779901,0.0000036
59323,2021-04-19,I,-0.1779059,0.0000036
59324,2021-04-20,I,-0.1778521,0.0000039
59325,2021-04-21,I,-0.1779066,0.0000032
59326,2021-04-22,I,-0.1781108,0.0000032
59327,2021-04-23,I,-0.1785334,0.0000031
59328,2021-04-24,I,-0.1791694,0.0000028
59329,2021-04-25,I,-0.1799802,0.0000031
59330,2021-04-26,I,-0.1809192,0.0000031
59331,2021-04-27,I,-0.1819033,0.0000050
59332,2021-04-28,I,-0.1827157,0.0000041
59333,2021-04-29,I,-0.1832166,0.0000043
59334,2021-04-30,I,-0.1833706,0.0000044
59335,2021-05-01,I,-0.1833154,0.0000045
59336,2021-05-02,I,-0.1831090,0.0000063
59337,2021-05-03,I,-0.1828035,0.0000063
59338,2021-05-04,I,-0.1825155,0.0000087
59339,2021-05-05,I,-0.1823930,0.0000063
59340,2021-05-06,I,-0.1824015,0.0000061
59341,2021-05-07,I,-0.1825528,0.0000063
59342,2021-05-08,I,-0.1828400,0.0000041
59343,2021-05-09,I,-0.1830715,0.0000053
59344,2021-05-10,I,-0.1832338,0.0000053
59345,2021-05-11,I,-0.1833566,0.0000084
59346,2021-05-12,I,-0.1834439,0.0000034
59347,2021-05-13,I,-0.1833052,0.0000031
59348,2021-05-14,I,-0.1830862,0.0000031
59349,2021-05-15,I,-0.1828412,0.0000014
59350,2021-05-16,I,-0.1825517,0.0000020
59351,2021-05-17,I,-0.1822619,0.0000023
59352,2021-05-18,I,-0.1820350,0.0000029
59353,2021-05-19,I,-0.1819779,0.0000030
59354,2021-05-20,I,-0.1820965,0.0000030
59355,2021-05-21,I,-0.1825095,0.0000030
59356,2021-05-22,I,-0.1830317,0.0000028
59357,2021-05-23,I,-0.1837196,0.0000036
59358,2021-05-24,I,-0.1844372,0.0000022
59359,2021-05-25,I,-0.1850360,0.0000017
59360,2021-05-26,I,-0.1854191,0.0000025
59361,2021-05-27,I,-0.1855527,0.0000025
59362,2021-05-28,I,-0.1854098,0.0000025
59363,2021-05-29,I,-0.1850555,0.0000025
59364,2021-05-30,I,-0.1845965,0.0000040
59365,2021-05-31,I,-0.1841715,0.0000040
59366,2021-06-01,I,-0.1838779,0.0000047
59367,2021-06-02,I,-0.1837186,0.0000039
59368,2021-06-03,I,-0.1836725,0.0000045
59369,2021-06-04,I,-0.1837134,0.0000047
59370,2021-06-05,I,-0.1837491,0.0000055
59371,2021-06-06,I,-0.1836759,0.0000082
59372,2021-06-07,I,-0.1834833,0.0000082
59373,2021-06-08,I,-0.1831184,0.0000078
59374,2021-06-09,I,-0.1825979,0.0000079
59375,2021-06-10,I,-0.1819091,0.0000078
59376,2021-06-11,I,-0.1811045,0.0000075
59377,2021-06-12,I,-0.1801830,0.0000052
59378,2021-06-13,I,-0.1792700,0.0000059
59379,2021-06-14,I,-0.1783568,0.0000097
59380,2021-06-15,I,-0.1775755,0.0000088
59381,2021-06-16,I,-0.1769789,0.0000055
59382,2021-06-17,I,-0.1765265,0.0000055
59383,2021-06-18,I,-0.1762902,0.0000054
59384,2021-06-19,I,-0.1762203,0.0000047
59385,2021-06-20,I,-0.1762492,0.0000052
59386,2021-06-21,I,-0.1762222,0.0000052
59387,2021-06-22,I,-0.1759403,0.0000122
59388,2021-06-23,I,-0.1754675,0.0000066
59389,2021-06-24,I,-0.1746773,0.0000066
59390,2021-06-25,I,-0.1735840,0.0000064
59391,2021-06-26,I,-0.1723977,0.0000061
59392,2021-06-27,I,-0.1711515,0.0000047
59393,2021-06-28,I,-0.1699781,0.0000046
59394,2021-06-29,I,-0.1689857,0.0000037
59395,2021-06-30,I,-0.1681915,0.0000032
59396,2021-07-01,I,-0.1674334,0.0000040
59397,2021-07-02,I,-0.1667271,0.0000043
59398,2021-07-03,I,-0.1659922,0.0000059
59399,2021-07-04,I,-0.1651689,0.0000068
59400,2021-07-05,I,-0.1641902,0.0000055
59401,2021-07-06,I,-0.1630268,0.0000077
59402,2021-07-07,I,-0.1618138,0.0000054
59403,2021-07-08,I,-0.1604715,0.0000053
59404,2021-07-09,I,-0.1590303,0.0000052
59405,2021-07-10,I,-0.1575737,0.0000046
59406,2021-07-11,I,-0.1562196,0.0000032
59407,2021-07-12,I,-0.1549782,0.0000034
59408,2021-07-13,I,-0.1539054,0.0000036
59409,2021-07-14,I,-0.1530285,0.0000033
59410,2021-07-15,I,-0.1524095,0.0000045
59411,2021-07-16,I,-0.1519891,0.0000049
59412,2021-07-17,I,-0.1517526,0.0000081
59413,2021-07-18,I,-0.1515310,0.0000047
59414,2021-07-19,I,-0.1511792,0.0000048
59415,2021-07-20,I,-0.1507064,0.0000054
59416,2021-07-21,I,-0.1500907,0.0000041
59417,2021-07-22,I,-0.1493131,0.0000039
59418,2021-07-23,I,-0.1483996,0.0000044
59419,2021-07-24,I,-0.1474810,0.0000072
59420,2021-07-25,I,-0.1467112,0.0000049
59421,2021-07-26,I,-0.1460905,0.0000047
59422,2021-07-27,I,-0.1455425,0.0000053
59423,2021-07-28,I,-0.1451243,0.0000040
59424,2021-07-29,I,-0.1447658,0.0000035
59425,2021-07-30,I,-0.1443687,0.0000035
59426,2021-07-31,I,-0.1439305,0.0000047
59427,2021-08-01,I,-0.1433465,0.0000047
59428,2021-08-02,I,-0.1426499,0.0000047
59429,2021-08-03,I,-0.1418310,0.0000046
59430,2021-08-04,I,-0.1408997,0.0000053
59431,2021-08-05,I,-0.1398654,0.0000053
59432,2021-08-06,I,-0.1387840,0.0000055
59433,2021-08-07,I,-0.1377575,0.0000060
59434,2021-08-08,I,-0.1367460,0.0000059
59435,2021-08-09,I,-0.1358292,0.0000061
59436,2021-08-10,I,-0.1350822,0.0000054
59437,2021-08-11,I,-0.1345132,0.0000048
59438,2021-08-12,I,-0.1341184,0.0000049
59439,2021-08-13,I,-0.1338431,0.0000049
59440,2021-08-14,I,-0.1335206,0.0000050
59441,2021-08-15,I,-0.1331316,0.0000062
59442,2021-08-16,I,-0.1325653,0.0000040
59443,2021-08-17,I,-0.1317597,0.0000030
59444,2021-08-18,I,-0.1307233,0.0000045
59445,2021-08-19,I,-0.1295768,0.0000046
59446,2021-08-20,I,-0.1283665,0.0000047
59447,2021-08-21,I,-0.1272417,0.0000048
59448,2021-08-22,I,-0.1263287,0.0000051
59449,2021-08-23,I,-0.1255817,0.0000052
59450,2021-08-24,I,-0.1249651,0.0000040
59451,2021-08-25,I,-0.1244694,0.0000051
59452,2021-08-26,I,-0.1240270,0.0000050
59453,2021-08-27,I,-0.1235033,0.0000049
59454,2021-08-28,I,-0.1229011,0.0000082
59455,2021-08-29,I,-0.1221164,0.0000049
59456,2021-08-30,I,-0.1212885,0.0000047
59457,2021-08-31,I,-0.1203297,0.0000031
59458,2021-09-01,I,-0.1193421,0.0000037
59459,2021-09-02,I,-0.1182978,0.0000036
59460,2021-09-03,I,-0.1172249,0.0000034
59461,2021-09-04,I,-0.1163486,0.0000051
59462,2021-09-05,I,-0.1155460,0.0000057
59463,2021-09-06,I,-0.1149296,0.0000041
59464,2021-09-07,I,-0.1145640,0.0000039
59465,2021-09-08,I,-0.1144284,0.0000045
59466,2021-09-09,I,-0.1144641,0.0000044
59467,2021-09-10,I,-0.1144997,0.0000045
59468,2021-09-11,I,-0.1145235,0.0000052
59469,2021-09-12,I,-0.1143427,0.0000061
59470,2021-09-13,I,-0.1139356,0.0000062
59471,2021-09-14,I,-0.1132503,0.0000066
59472,2021-09-15,I,-0.1124497,0.0000064
59473,2021-09-16,I,-0.1115819,0.0000076
59474,2021-09-17,I,-0.1107914,0.0000084
59475,2021-09-18,I,-0.1101777,0.0000123
59476,2021-09-19,I,-0.1098169,0.0000075
59477,2021-09-20,I,-0.1095342,0.0000074
59478,2021-09-21,I,-0.1093892,0.0000078
59479,2021-09-22,I,-0.1092721,0.0000073
59480,2021-09-23,I,-0.1091983,0.0000055
59481,2021-09-24,I,-0.1090766,0.0000058
59482,2021-09-25,I,-0.1088675,0.0000117
59483,2021-09-26,I,-0.1085268,0.0000103
59484,2021-09-27,I,-0.1080394,0.0000110
59485,2021-09-28,I,-0.1074037,0.0000124
59486,2021-09-29,I,-0.1067197,0.0000077
59487,2021-09-30,I,-0.1059785,0.0000077
59488,2021-10-01,I,-0.1052424,0.0000073
59489,2021-10-02,I,-0.1046917,0.0000066
59490,2021-10-03,I,-0.1043054,0.0000060
59491,2021-10-04,I,-0.1040955,0.0000054
59492,2021-10-05,I,-0.1041487,0.0000097
59493,2021-10-06,I,-0.1045040,0.0000062
59494,2021-10-07,I,-0.1050416,0.0000061
59495,2021-10-08,I,-0.1055579,0.0000062
59496,2021-10-09,I,-0.1059383,0.0000047
59497,2021-10-10,I,-0.1060701,0.0000050
59498,2021-10-11,I,-0.1059780,0.0000029
59499,2021-10-12,I,-0.1057250,0.0000033
59500,2021-10-13,I,-0.1053813,0.0000035
59501,2021-10-14,I,-0.1050614,0.0000035
59502,2021-10-15,I,-0.1048167,0.0000034
59503,2021-10-16,I,-0.1047288,0.0000036
59504,2021-10-17,I,-0.1048035,0.0000045
59505,2021-10-18,I,-0.1049980,0.0000045
59506,2021-10-19,I,-0.1053281,0.0000047
59507,2021-10-20,I,-0.1056655,0.0000052
59508,2021-10-21,I,-0.1059571,0.0000054
59509,2021-10-22,I,-0.1061588,0.0000055
59510,2021-10-23,I,-0.1061799,0.0000071
59511,2021-10-24,I,-0.1059622,0.0000068
59512,2021-10-25,I,-0.1055795,0.0000068
59513,2021-10-26,I,-0.1050768,0.0000080
59514,2021-10-27,I,-0.1045726,0.0000049
59515,2021-10-28,I,-0.1041327,0.0000042
59516,2021-10-29,I,-0.1037682,0.0000045
59517,2021-10-30,I,-0.1035808,0.0000044
59518,2021-10-31,I,-0.1036639,0.0000045
59519,2021-11-01,I,-0.1040585,0.0000049
59520,2021-11-02,I,-0.1046989,0.0000087
59521,2021-11-03,I,-0.1055290,0.0000045
59522,2021-11-04,I,-0.1063546,0.0000041
59523,2021-11-05,I,-0.1070385,0.0000040
59524,2021-11-06,I,-0.1074313,0.0000037
59525,2021-11-07,I,-0.1075120,0.0000027
59526,2021-11-08,I,-0.1073922,0.0000026
59527,2021-11-09,I,-0.1071865,0.0000040
59528,2021-11-10,I,-0.1069843,0.0000052
59529,2021-11-11,I,-0.1068851,0.0000054
59530,2021-11-12,I,-0.1069909,0.0000055
59531,2021-11-13,I,-0.1072628,0.0000079
59532,2021-11-14,I,-0.1076479,0.0000045
59533,2021-11-15,I,-0.1080248,0.0000043
59534,2021-11-16,I,-0.1082685,0.0000037
59535,2021-11-17,I,-0.1084696,0.0000026
59536,2021-11-18,I,-0.1085597,0.0000027
59537,2021-11-19,I,-0.1084680,0.0000025
59538,2021-11-20,I,-0.1081988,0.0000026
59539,2021-11-21,I,-0.1077913,0.0000027
59540,2021-11-22,I,-0.1073005,0.0000021
59541,2021-11-23,I,-0.1067521,0.0000026
59542,2021-11-24,I,-0.1062149,0.0000032
59543,2021-11-25,I,-0.1057449,0.0000034
59544,2021-11-26,I,-0.1053930,0.0000038
59545,2021-11-27,I,-0.1053216,0.0000051
59546,2021-11-28,I,-0.1055073,0.0000079
59547,2021-11-29,I,-0.1058347,0.0000080
59548,2021-11-30,I,-0.1062537,0.0000080
59549,2021-12-01,I,-0.1068110,0.0000066
59550,2021-12-02,I,-0.1073553,0.0000067
59551,2021-12-03,I,-0.1077674,0.0000067
59552,2021-12-04,I,-0.1078987,0.0000080
59553,2021-12-05,I,-0.1077731,0.0000047
59554,2021-12-06,I,-0.1075124,0.0000048
59555,2021-12-07,I,-0.1072705,0.0000051
59556,2021-12-08,I,-0.1070812,0.0000044
59557,2021-12-09,I,-0.1071108,0.0000042
59558,2021-12-10,I,-0.1073893,0.0000035
59559,2021-12-11,I,-0.1077608,0.0000047
59560,2021-12-12,I,-0.1082100,0.0000032
59561,2021-12-13,I,-0.1086269,0.0000032
59562,2021-12-14,I,-0.1089523,0.0000030
59563,2021-12-15,I,-0.1092029,0.0000036
59564,2021-12-16,I,-0.1093137,0.0000039
59565,2021-12-17,I,-0.1092674,0.0000039
59566,2021-12-18,I,-0.1090445,0.0000056
59567,2021-12-19,I,-0.1087445,0.0000047
59568,2021-12-20,I,-0.1083780,0.0000046
59569,2021-12-21,I,-0.1079939,0.0000034
59570,2021-12-22,I,-0.1075984,0.0000030
59571,2021-12-23,I,-0.1073220,0.0000029
59572,2021-12-24,I,-0.1072533,0.0000030
59573,2021-12-25,I,-0.1073673,0.0000029
59574,2021-12-26,I,-0.1077126,0.0000023
59575,2021-12-27,I,-0.1082711,0.0000027
59576,2021-12-28,I,-0.1089221,0.0000022
59577,2021-12-29,I,-0.1095581,0.0000022
59578,2021-12-30,I,-0.1101027,0.0000021
59579,2021-12-31,I,-0.1104179,0.0000019
59580,2022-01-01,I,-0.1104988,0.0000023
59581,2022-01-02,I,-0.1103729,0.0000040
59582,2022-01-03,I,-0.1101047,0.0000054
59583,2022-01-04,I,-0.1099008,0.0000056
59584,2022-01-05,I,-0.1099040,0.0000055
59585,2022-01-06,I,-0.1100781,0.0000056
59586,2022-01-07,I,-0.1103701,0.0000059
59587,2022-01-08,I,-0.1107840,0.0000069
59588,2022-01-09,I,-0.1112265,0.0000066
59589,2022-01-10,I,-0.1115956,0.0000066
59590,2022-01-11,I,-0.1118561,0.0000079
59591,2022-01-12,I,-0.1119402,0.0000058
59592,2022-01-13,I,-0.1118519,0.0000060
59593,2022-01-14,I,-0.1115808,0.0000058
59594,2022-01-15,I,-0.1111492,0.0000054
59595,2022-01-16,I,-0.1105848,0.0000054
59596,2022-01-17,I,-0.1100033,0.0000042
59597,2022-01-18,I,-0.1093690,0.0000040
59598,2022-01-19,I,-0.1088123,0.0000043
59599,2022-01-20,I,-0.1084318,0.0000042
59600,2022-01-21,I,-0.1082918,0.0000040
59601,2022-01-22,I,-0.1083222,0.0000041
59602,2022-01-23,I,-0.1084942,0.0000044
59603,2022-01-24,I,-0.1087496,0.0000046
59604,2022-01-25,I,-0.1090171,0.0000049
59605,2022-01-26,I,-0.1092155,0.0000034
59606,2022-01-27,I,-0.1092761,0.0000036
59607,2022-01-28,I,-0.1091307,0.0000034
59608,2022-01-29,I,-0.1088120,0.0000041
59609,2022-01-30,I,-0.1083554,0.0000043
59610,2022-01-31,I,-0.1078395,0.0000043
59611,2022-02-01,I,-0.1073953,0.0000055
59612,2022-02-02,I,-0.1071299,0.0000055
59613,2022-02-03,I,-0.1070988,0.0000059
59614,2022-02-04,I,-0.1072359,0.0000062
59615,2022-02-05,I,-0.1074324,0.0000121
59616,2022-02-06,I,-0.1075893,0.0000061
59617,2022-02-07,I,-0.1076479,0.0000061
59618,2022-02-08,I,-0.1075786,0.0000064
59619,2022-02-09,I,-0.1072942,0.0000058
59620,2022-02-10,I,-0.1068126,0.0000056
59621,2022-02-11,I,-0.1061234,0.0000056
59622,2022-02-12,I,-0.1052494,0.0000064
59623,2022-02-13,I,-0.1044131,0.0000049
59624,2022-02-14,I,-0.1036308,0.0000049
59625,2022-02-15,I,-0.1029828,0.0000049
59626,2022-02-16,I,-0.1025493,0.0000040
59627,2022-02-17,I,-0.1022728,0.0000039
59628,2022-02-18,I,-0.1022552,0.0000038
59629,2022-02-19,I,-0.1024744,0.0000039
59630,2022-02-20,I,-0.1028227,0.0000038
59631,2022-02-21,I,-0.1032029,0.0000034
59632,2022-02-22,I,-0.1035198,0.0000041
59633,2022-02-23,I,-0.1037067,0.0000042
59634,2022-02-24,I,-0.1036979,0.0000042
59635,2022-02-25,I,-0.1034735,0.0000043
59636,2022-02-26,I,-0.1030872,0.0000050
59637,2022-02-27,I,-0.1026591,0.0000031
59638,2022-02-28,I,-0.1023234,0.0000031
59639,2022-03-01,I,-0.1021399,0.0000025
59640,2022-03-02,I,-0.1021706,0.0000039
59641,2022-03-03,I,-0.1024422,0.0000039
59642,2022-03-04,I,-0.1028386,0.0000038
59643,2022-03-05,I,-0.1032508,0.0000061
59644,2022-03-06,I,-0.1035497,0.0000049
59645,2022-03-07,I,-0.1037253,0.0000048
59646,2022-03-08,I,-0.1036867,0.0000041
59647,2022-03-09,I,-0.1033883,0.0000031
59648,2022-03-10,I,-0.1029238,0.0000031
59649,2022-03-11,I,-0.1023234,0.0000032
59650,2022-03-12,I,-0.1016717,0.0000029
59651,2022-03-13,I,-0.1010181,0.0000027
59652,2022-03-14,I,-0.1003917,0.0000027
59653,2022-03-15,I,-0.0998809,0.0000039
59654,2022-03-16,I,-0.0995535,0.0000038
59655,2022-03-17,I,-0.0994564,0.0000036
59656,2022-03-18,I,-0.0995545,0.0000039
59657,2022-03-19,I,-0.0998023,0.0000052
59658,2022-03-20,I,-0.1001813,0.0000050
59659,2022-03-21,I,-0.1005703,0.0000036
59660,2022-03-22,I,-0.1007722,0.0000035
59661,2022-03-23,I,-0.1007766,0.0000052
59662,2022-03-24,I,-0.1005739,0.0000052
59663,2022-03-25,I,-0.1001880,0.0000048
59664,2022-03-26,I,-0.0997422,0.0000050
59665,2022-03-27,I,-0.0993293,0.0000057
59666,2022-03-28,I,-0.0990507,0.0000058
59667,2022-03-29,I,-0.0989745,0.0000048
59668,2022-03-30,I,-0.0990621,0.0000040
59669,2022-03-31,I,-0.0992408,0.0000041
59670,2022-04-01,I,-0.0995152,0.0000038
59671,2022-04-02,I,-0.0998077,0.0000042
59672,2022-04-03,I,-0.1000285,0.0000033
59673,2022-04-04,I,-0.1000837,0.0000031
59674,2022-04-05,I,-0.0999612,0.0000031
59675,2022-04-06,I,-0.0996137,0.0000035
59676,2022-04-07,I,-0.0991024,0.0000038
59677,2022-04-08,I,-0.0985133,0.0000038
59678,2022-04-09,I,-0.0979471,0.0000044
59679,2022-04-10,I,-0.0974066,0.0000031
59680,2022-04-11,I,-0.0969204,0.0000031
59681,2022-04-12,I,-0.0965844,0.0000031
59682,2022-04-13,I,-0.0964330,0.0000029
59683,2022-04-14,I,-0.0965616,0.0000030
59684,2022-04-15,I,-0.0969019,0.0000028
59685,2022-04-16,I,-0.0974266,0.0000042
59686,2022-04-17,I,-0.0979911,0.0000043
59687,2022-04-18,I,-0.0984761,0.0000050
59688,2022-04-19,I,-0.0988025,0.0000050
59689,2022-04-20,I,-0.0988976,0.0000036
59690,2022-04-21,I,-0.0986939,0.0000036
59691,2022-04-22,I,-0.0983227,0.0000036
59692,2022-04-23,I,-0.0979347,0.0000036
59693,2022-04-24,I,-0.0975643,0.0000050
59694,2022-04-25,I,-0.0972900,0.0000050
59695,2022-04-26,I,-0.0971796,0.0000092
59696,2022-04-27,I,-0.0972299,0.0000063
59697,2022-04-28,I,-0.0973576,0.0000062
59698,2022-04-29,I,-0.0974959,0.0000061
59699,2022-04-30,I,-0.0975807,0.0000050
59700,2022-05-01,I,-0.0975681,0.0000050
59701,2022-05-02,I,-0.0974149,0.0000054
59702,2022-05-03,I,-0.0971873,0.0000058
59703,2022-05-04,I,-0.0969128,0.0000054
59704,2022-05-05,I,-0.0965103,0.0000054
59705,2022-05-06,I,-0.0960238,0.0000054
59706,2022-05-07,I,-0.0955768,0.0000054
59707,2022-05-08,I,-0.0951795,0.0000050
59708,2022-05-09,I,-0.0948755,0.0000052
59709,2022-05-10,I,-0.0947980,0.0000055
59710,2022-05-11,I,-0.0949959,0.0000046
59711,2022-05-12,I,-0.0954625,0.0000045
59712,2022-05-13,I,-0.0960613,0.0000044
59713,2022-05-14,I,-0.0967616,0.0000035
59714,2022-05-15,I,-0.0974001,0.0000040
59715,2022-05-16,I,-0.0978880,0.0000042
59716,2022-05-17,I,-0.0981858,0.0000066
59717,2022-05-18,I,-0.0982687,0.0000086
59718,2022-05-19,I,-0.0981576,0.0000092
59719,2022-05-20,I,-0.0979316,0.0000089
59720,2022-05-21,I,-0.0977566,0.0000101
59721,2022-05-22,I,-0.0977032,0.0000071
59722,2022-05-23,I,-0.0977735,0.0000070
59723,2022-05-24,I,-0.0979683,0.0000064
59724,2022-05-25,I,-0.0982372,0.0000056
59725,2022-05-26,I,-0.0984824,0.0000054
59726,2022-05-27,I,-0.0986396,0.0000052
59727,2022-05-28,I,-0.0986187,0.0000054
59728,2022-05-29,I,-0.0983361,0.0000057
59729,2022-05-30,I,-0.0977616,0.0000050
59730,2022-05-31,I,-0.0969215,0.0000057
59731,2022-06-01,I,-0.0958951,0.0000051
59732,2022-06-02,I,-0.0947972,0.0000056
59733,2022-06-03,I,-0.0936390,0.0000060
59734,2022-06-04,I,-0.0925843,0.0000059
59735,2022-06-05,I,-0.0916470,0.0000069
59736,2022-06-06,I,-0.0907993,0.0000053
59737,2022-06-07,I,-0.0901458,0.0000062
59738,2022-06-08,I,-0.0896892,0.0000061
59739,2022-06-09,I,-0.0893428,0.0000059
59740,2022-06-10,I,-0.0890964,0.0000056
59741,2022-06-11,I,-0.0888622,0.0000057
59742,2022-06-12,I,-0.0885178,0.0000058
59743,2022-06-13,I,-0.0879416,0.0000056
59744,2022-06-14,I,-0.0870864,0.0000052
59745,2022-06-15,I,-0.0859913,0.0000053
59746,2022-06-16,I,-0.0847395,0.0000054
59747,2022-06-17,I,-0.0834976,0.0000053
59748,2022-06-18,I,-0.0824386,0.0000066
59749,2022-06-19,I,-0.0815999,0.0000080
59750,2022-06-20,I,-0.0808990,0.0000053
59751,2022-06-21,I,-0.0803101,0.0000049
59752,2022-06-22,I,-0.0797518,0.0000041
59753,2022-06-23,I,-0.0791238,0.0000041
59754,2022-06-24,I,-0.0783037,0.0000044
59755,2022-06-25,I,-0.0773458,0.0000045
59756,2022-06-26,I,-0.0761929,0.0000036
59757,2022-06-27,I,-0.0748245,0.0000038
59758,2022-06-28,I,-0.0733636,0.0000050
59759,2022-06-29,I,-0.0718046,0.0000052
59760,2022-06-30,I,-0.0702097,0.0000051
59761,2022-07-01,I,-0.0686589,0.0000050
59762,2022-07-02,I,-0.0672487,0.0000081
59763,2022-07-03,I,-0.0659704,0.0000069
59764,2022-07-04,I,-0.0649346,0.0000066
59765,2022-07-05,I,-0.0641485,0.0000065
59766,2022-07-06,I,-0.0635560,0.0000062
59767,2022-07-07,I,-0.0630522,0.0000061
59768,2022-07-08,I,-0.0625958,0.0000059
59769,2022-07-09,I,-0.0620422,0.0000071
59770,2022-07-10,I,-0.0613057,0.0000050
59771,2022-07-11,I,-0.0602983,0.0000045
59772,2022-07-12,I,-0.0591157,0.0000045
59773,2022-07-13,I,-0.0578313,0.0000051
59774,2022-07-14,I,-0.0564398,0.0000051
59775,2022-07-15,I,-0.0552659,0.0000050
59776,2022-07-16,I,-0.0542851,0.0000062
59777,2022-07-17,I,-0.0535386,0.0000043
59778,2022-07-18,I,-0.0528908,0.0000042
59779,2022-07-19,I,-0.0523130,0.0000032
59780,2022-07-20,I,-0.0516611,0.0000031
59781,2022-07-21,I,-0.0509196,0.0000036
59782,2022-07-22,I,-0.0499927,0.0000037
59783,2022-07-23,I,-0.0488680,0.0000054
59784,2022-07-24,I,-0.0476049,0.0000047
59785,2022-07-25,I,-0.0462108,0.0000046
59786,2022-07-26,I,-0.0447478,0.0000070
59787,2022-07-27,I,-0.0433170,0.0000103
59788,2022-07-28,I,-0.0418792,0.0000102
59789,2022-07-29,I,-0.0404440,0.0000102
59790,2022-07-30,I,-0.0391908,0.0000162
59791,2022-07-31,I,-0.0381980,0.0000091
59792,2022-08-01,I,-0.0373483,0.0000092
59793,2022-08-02,I,-0.0367589,0.0000064
59794,2022-08-03,I,-0.0362580,0.0000062
59795,2022-08-04,I,-0.0358269,0.0000057
59796,2022-08-05,I,-0.0353074,0.0000056
59797,2022-08-06,I,-0.0347531,0.0000071
59798,2022-08-07,I,-0.0339632,0.0000048
59799,2022-08-08,I,-0.0329984,0.0000049
59800,2022-08-09,I,-0.0319015,0.0000051
59801,2022-08-10,I,-0.0308142,0.0000043
59802,2022-08-11,I,-0.0298669,0.0000042
59803,2022-08-12,I,-0.0291365,0.0000044
59804,2022-08-13,I,-0.0286395,0.0000054
59805,2022-08-14,I,-0.0283067,0.0000050
59806,2022-08-15,I,-0.0279962,0.0000042
59807,2022-08-16,I,-0.0276156,0.0000058
59808,2022-08-17,I,-0.0270840,0.0000069
59809,2022-08-18,I,-0.0263694,0.0000067
